Country,Region,Q1,Q25,Q26
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,3,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,2,3
Saudi Arabia,Middle East,1,2,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,2,3
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,NA,NA
Saudi Arabia,Middle East,2,2,2
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,4,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,1,1,3
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,4,1,2
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,3,1,2
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,4,1,1
Saudi Arabia,Middle East,2,4,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,2,2
Saudi Arabia,Middle East,3,2,1
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,2,2,2
Saudi Arabia,Middle East,3,1,3
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,4,1,1
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,2,3,3
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,3,3,3
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,2,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,1,1,1
Saudi Arabia,Middle East,1,5,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,3,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,4,1,1
Saudi Arabia,Middle East,1,1,2
Saudi Arabia,Middle East,2,4,4
Saudi Arabia,Middle East,3,3,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,2,1
Saudi Arabia,Middle East,3,3,1
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,1,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,3,2,99
Saudi Arabia,Middle East,3,2,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,3,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,1,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,4,1,1
Saudi Arabia,Middle East,1,1,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,1,1,1
Saudi Arabia,Middle East,3,2,99
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,2,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,3,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,1,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,99,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,1,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,2
Saudi Arabia,Middle East,3,2,2
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,3,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,4,2,2
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,2,2
Saudi Arabia,Middle East,3,1,4
Saudi Arabia,Middle East,2,1,2
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,NA,NA
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,3,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,3,1
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,3,3,2
Saudi Arabia,Middle East,2,2,2
Saudi Arabia,Middle East,2,1,5
Saudi Arabia,Middle East,4,3,3
Saudi Arabia,Middle East,3,2,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,1,2,2
Saudi Arabia,Middle East,3,1,2
Saudi Arabia,Middle East,3,1,3
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,3,2,2
Saudi Arabia,Middle East,1,1,2
Saudi Arabia,Middle East,4,3,3
Saudi Arabia,Middle East,2,2,3
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,2,3
Saudi Arabia,Middle East,2,4,4
Saudi Arabia,Middle East,3,1,1
Saudi Arabia,Middle East,2,1,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,3,3
Saudi Arabia,Middle East,3,3,1
Saudi Arabia,Middle East,3,3,3
Saudi Arabia,Middle East,3,1,2
Saudi Arabia,Middle East,2,1,2
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,2,1,1
Saudi Arabia,Middle East,1,2,2
Saudi Arabia,Middle East,4,2,3
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,1,99,99
Jordan,Middle East,3,2,99
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,99
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,4,1,1
Jordan,Middle East,3,2,99
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,3,2,4
Jordan,Middle East,2,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,2,1,2
Jordan,Middle East,2,1,99
Jordan,Middle East,3,1,1
Jordan,Middle East,2,3,2
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,99,99
Jordan,Middle East,4,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,99
Jordan,Middle East,1,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,4,4
Jordan,Middle East,3,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,99,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,2
Jordan,Middle East,4,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,3,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,5,5
Jordan,Middle East,2,1,1
Jordan,Middle East,3,3,3
Jordan,Middle East,4,1,1
Jordan,Middle East,2,3,3
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,2
Jordan,Middle East,3,1,1
Jordan,Middle East,4,3,2
Jordan,Middle East,3,2,4
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,2
Jordan,Middle East,4,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,4,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,3
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,3
Jordan,Middle East,3,1,4
Jordan,Middle East,1,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,3,2
Jordan,Middle East,2,99,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,4,4,2
Jordan,Middle East,2,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,4,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,3,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,5,3
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,3,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,2,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,4,NA,NA
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,2
Jordan,Middle East,3,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,4,4
Jordan,Middle East,2,1,99
Jordan,Middle East,2,1,1
Jordan,Middle East,3,2,1
Jordan,Middle East,2,4,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,2,3
Jordan,Middle East,3,3,3
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,2,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,4,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,4,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,4,1,1
Jordan,Middle East,98,1,1
Jordan,Middle East,4,2,3
Jordan,Middle East,3,1,3
Jordan,Middle East,4,NA,NA
Jordan,Middle East,2,1,2
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,3,3
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,2,2
Jordan,Middle East,2,4,1
Jordan,Middle East,4,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,2,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,2
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,2,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,3,2
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,2
Jordan,Middle East,3,2,2
Jordan,Middle East,3,2,2
Jordan,Middle East,4,2,2
Jordan,Middle East,3,2,2
Jordan,Middle East,2,1,2
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,4,2,2
Jordan,Middle East,4,3,99
Jordan,Middle East,4,2,1
Jordan,Middle East,3,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,4,1,2
Jordan,Middle East,2,2,2
Jordan,Middle East,3,2,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,4,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,2,1
Jordan,Middle East,2,NA,NA
Jordan,Middle East,3,1,1
Jordan,Middle East,3,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,2
Jordan,Middle East,3,2,2
Jordan,Middle East,2,4,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,1,2,1
Jordan,Middle East,2,1,2
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,2,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,2,1
Jordan,Middle East,2,2,4
Jordan,Middle East,4,2,2
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,4
Jordan,Middle East,3,3,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,3,2,1
Jordan,Middle East,3,4,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,5
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,5
Jordan,Middle East,2,1,1
Jordan,Middle East,3,NA,NA
Jordan,Middle East,2,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,3,4,1
Jordan,Middle East,2,5,4
Jordan,Middle East,2,1,2
Jordan,Middle East,3,4,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,3,3
Jordan,Middle East,2,1,2
Jordan,Middle East,3,2,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,2,1
Jordan,Middle East,4,99,2
Jordan,Middle East,2,1,2
Jordan,Middle East,3,1,2
Jordan,Middle East,1,1,1
Jordan,Middle East,2,5,1
Jordan,Middle East,2,2,2
Jordan,Middle East,1,5,5
Jordan,Middle East,4,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,NA,NA
Jordan,Middle East,2,1,2
Jordan,Middle East,2,5,3
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,3,4,3
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,2
Jordan,Middle East,3,1,1
Jordan,Middle East,3,3,99
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,3,2,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,98,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,3,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,4,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,3,4
Jordan,Middle East,2,NA,NA
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,3,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,99,2
Jordan,Middle East,4,1,1
Jordan,Middle East,4,1,99
Jordan,Middle East,4,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,1,NA,NA
Jordan,Middle East,3,4,99
Jordan,Middle East,4,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,3,1,2
Jordan,Middle East,2,2,3
Jordan,Middle East,2,1,2
Jordan,Middle East,3,2,2
Jordan,Middle East,2,4,4
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,2
Jordan,Middle East,3,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,2,4,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,NA,NA
Jordan,Middle East,3,4,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,3,2,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,4,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,3,3
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,4,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,4,4
Jordan,Middle East,3,99,99
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,2,2
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,4
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,1,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,4,1,2
Jordan,Middle East,2,2,2
Jordan,Middle East,3,2,2
Jordan,Middle East,2,2,2
Jordan,Middle East,3,1,1
Jordan,Middle East,3,NA,NA
Jordan,Middle East,2,1,1
Jordan,Middle East,3,3,3
Jordan,Middle East,2,1,1
Jordan,Middle East,2,3,3
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,4,1,99
Jordan,Middle East,2,1,99
Jordan,Middle East,2,4,4
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,NA,NA
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,NA,NA
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,4,4
Jordan,Middle East,4,1,1
Jordan,Middle East,2,NA,NA
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,1,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,2
Jordan,Middle East,3,2,1
Jordan,Middle East,3,1,2
Jordan,Middle East,3,2,2
Jordan,Middle East,98,2,1
Jordan,Middle East,2,2,1
Jordan,Middle East,98,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,3,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,4,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,1,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,1,2,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,99,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,1,99,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,1,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,1
Jordan,Middle East,2,NA,NA
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,2,99,99
Jordan,Middle East,2,2,1
Jordan,Middle East,3,2,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,4,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,3,3
Jordan,Middle East,4,2,99
Jordan,Middle East,4,NA,NA
Jordan,Middle East,4,1,2
Jordan,Middle East,2,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,1,99,99
Jordan,Middle East,3,1,1
Jordan,Middle East,3,1,1
Jordan,Middle East,2,3,1
Jordan,Middle East,2,1,1
Jordan,Middle East,2,2,2
Jordan,Middle East,3,2,3
Jordan,Middle East,3,1,2
Jordan,Middle East,3,3,2
Jordan,Middle East,3,2,3
Jordan,Middle East,2,2,1
Jordan,Middle East,2,1,1
